City;Time of data;Day of the year;Hour of the day tstd;Hour of the year m;Time;Temperature (°C);Cloud Cover;Wind Velocity (m/s);Wind Direction;Solar Constant Io  (W/m²);Iglo,hor (W/m²);Iglo,p (W/m²)
Athens;27/5/2019 0:15:05;147;4;3508;5:00 am;17,22222222;0,71;0,89408;NNE;1337,686261;0,000000;0,000000
Athens;27/5/2019 0:15:07;147;5;3509;6:00 am;16,66666667;0,71;0,89408;NNE;1337,665909;0,000000;0,000000
Athens;27/5/2019 0:15:08;147;6;3510;7:00 am;17,77777778;0,71;0,89408;NNE;1337,645575;72,394362;71,674703
Athens;27/5/2019 0:15:10;147;7;3511;8:00 am;20,55555556;0,71;0,44704;NNE;1337,625260;177,679112;176,472551
Athens;27/5/2019 0:15:11;147;8;3512;9:00 am;22,77777778;0,71;0,44704;E;1337,604962;310,488998;289,582051
Athens;27/5/2019 0:15:13;147;9;3513;10:00 am;25;0,84;0,89408;ENE;1337,584683;460,620350;431,791970
Athens;27/5/2019 0:15:14;147;10;3514;11:00 am;26,11111111;0,8;1,78816;SE;1337,564422;603,870689;583,623558
Athens;27/5/2019 0:15:16;147;11;3515;12:00 pm;26,66666667;0,95;2,68224;SE;1337,544179;714,180364;703,035125
Athens;27/5/2019 0:15:17;147;12;3516;1:00 pm;27,22222222;0,95;2,68224;SSE;1337,523954;770,393957;764,514556
Athens;27/5/2019 0:15:19;147;13;3517;2:00 pm;27,22222222;0,96;3,12928;S;1337,503748;761,467290;754,685144
Athens;27/5/2019 0:15:20;147;14;3518;3:00 pm;27,77777778;0,9;3,57632;SSE;1337,483560;689,176351;675,705929
Athens;27/5/2019 0:15:22;147;15;3519;4:00 pm;27,77777778;0,85;4,02336;SSE;1337,463390;567,678442;544,719875
Athens;27/5/2019 0:15:23;147;16;3520;5:00 pm;27,22222222;0,85;4,02336;SSE;1337,443239;420,034594;389,488908
Athens;27/5/2019 0:15:25;147;17;3521;6:00 pm;27,22222222;0,67;3,57632;SSE;1337,423106;272,506777;258,813882
Athens;27/5/2019 0:15:26;147;18;3522;7:00 pm;26,11111111;0,3;3,12928;SSE;1337,402991;134,426890;153,565921
Athens;27/5/2019 0:15:28;147;19;3523;8:00 pm;25;0,12;2,2352;SSE;1337,382894;26,537805;41,277362
Athens;27/5/2019 0:15:29;147;20;3524;9:00 pm;23,33333333;0,01;1,78816;SE;1337,362816;0,000000;0,000000
Athens;27/5/2019 0:15:31;147;21;3525;10:00 pm;22,22222222;0,02;1,34112;ESE;1337,342756;0,000000;0,000000
Athens;27/5/2019 0:15:32;147;22;3526;11:00 pm;21,11111111;0,02;1,34112;NE;1337,322714;0,000000;0,000000
Athens;27/5/2019 0:15:34;147;23;3527;;;;;;1337,302691;0,000000;0,000000
Athens;27/5/2019 0:15:35;147;24;3528;1:00 am;20,55555556;0,42;1,34112;N;1337,282686;0,000000;0,000000
Athens;28/5/2019 0:14:56;148;1;3529;2:00 am;20;0,39;1,34112;NNW;1337,262700;0,000000;0,000000
Athens;28/5/2019 0:14:58;148;2;3530;3:00 am;19,44444444;0,37;0,89408;NNW;1337,242732;0,000000;0,000000
Athens;28/5/2019 0:15:00;148;3;3531;4:00 am;17,77777778;0,09;0,44704;N;1337,222782;0,000000;0,000000
Athens;28/5/2019 0:15:02;148;4;3532;5:00 am;17,77777778;0,08;0,44704;NE;1337,202851;0,000000;0,000000
Athens;28/5/2019 0:15:04;148;5;3533;6:00 am;17,77777778;0,07;0,44704;NE;1337,182938;0,000000;0,000000
Athens;28/5/2019 0:15:06;148;6;3534;7:00 am;17,77777778;0,08;0;SE;1337,163043;48,257299;68,189116
Athens;28/5/2019 0:15:08;148;7;3535;8:00 am;20;0,04;0,44704;S;1337,143167;176,203380;190,259184
Athens;28/5/2019 0:15:09;148;8;3536;9:00 am;22,22222222;0;0,89408;SSE;1337,123310;365,824431;338,627505
Athens;28/5/2019 0:15:11;148;9;3537;10:00 am;23,88888889;0;1,78816;SSE;1337,103471;588,951221;549,166241
Athens;28/5/2019 0:15:13;148;10;3538;11:00 am;25;0;3,12928;S;1337,083650;805,883717;786,656326
Athens;28/5/2019 0:15:15;148;11;3539;12:00 pm;25,55555556;0;4,02336;S;1337,063848;974,660115;974,868586
Athens;28/5/2019 0:15:17;148;12;3540;1:00 pm;25,55555556;0;4,91744;S;1337,044064;1061,197412;1072,221193
Athens;28/5/2019 0:15:19;148;13;3541;2:00 pm;26,11111111;0;5,36448;S;1337,024299;1047,661699;1056,881192
Athens;28/5/2019 0:15:20;148;14;3542;3:00 pm;26,11111111;0;5,36448;S;1337,004552;936,877832;932,320106
Athens;28/5/2019 0:15:22;148;15;3543;4:00 pm;26,11111111;0;5,36448;S;1336,984824;751,622818;726,422228
Athens;28/5/2019 0:15:24;148;16;3544;5:00 pm;26,11111111;0;4,91744;S;1336,965114;528,989660;484,382901
Athens;28/5/2019 0:15:26;148;17;3545;6:00 pm;25,55555556;0;4,02336;S;1336,945423;311,300747;298,228726
Athens;28/5/2019 0:15:28;148;18;3546;7:00 pm;25;0;3,12928;SSW;1336,925751;135,947863;155,430952
Athens;28/5/2019 0:15:29;148;19;3547;8:00 pm;24,44444444;0;2,2352;SSW;1336,906097;27,257400;42,463531
Athens;28/5/2019 0:15:31;148;20;3548;9:00 pm;23,33333333;0;1,78816;WSW;1336,886461;0,000000;0,000000
Athens;28/5/2019 0:15:33;148;21;3549;10:00 pm;22,22222222;0;1,78816;W;1336,866844;0,000000;0,000000
Athens;28/5/2019 0:15:35;148;22;3550;11:00 pm;21,66666667;0;2,2352;WNW;1336,847246;0,000000;0,000000
Athens;28/5/2019 0:15:37;148;23;3551;;;;;;1336,827666;0,000000;0,000000
Athens;28/5/2019 0:15:39;148;24;3552;;;;;;1336,808105;0,000000;0,000000
Athens;29/5/2019 0:14:55;149;1;3553;;;;;;1336,788563;0,000000;0,000000
Athens;29/5/2019 0:16:33;149;2;3554;;;;;;1336,769039;0,000000;0,000000
Athens;29/5/2019 0:16:34;149;3;3555;;;;;;1336,749534;0,000000;0,000000
Athens;29/5/2019 0:16:36;149;4;3556;;;;;;1336,730047;0,000000;0,000000
Athens;29/5/2019 0:16:38;149;5;3557;;;;;;1336,710580;0,000000;0,000000
Athens;29/5/2019 0:16:40;149;6;3558;;;;;;1336,691130;48,923953;69,199177
Athens;29/5/2019 0:16:42;149;7;3559;;;;;;1336,671700;177,201776;191,684426
Athens;29/5/2019 0:16:43;149;8;3560;;;;;;1336,652288;367,024076;340,403169
Athens;29/5/2019 0:16:45;149;9;3561;;;;;;1336,632895;590,266548;549,418358
Athens;29/5/2019 0:16:47;149;10;3562;;;;;;1336,613521;807,288919;786,822893
Athens;29/5/2019 0:16:49;149;11;3563;;;;;;1336,594165;976,181789;975,035470
Athens;29/5/2019 0:16:51;149;12;3564;;;;;;1336,574828;1062,888009;1072,517132
Athens;29/5/2019 0:16:52;149;13;3565;;;;;;1336,555510;1049,562282;1057,426119
Athens;29/5/2019 0:16:54;149;14;3566;;;;;;1336,536210;938,981727;933,174241
Athens;29/5/2019 0:16:56;149;15;3567;;;;;;1336,516930;753,851637;727,550876
Athens;29/5/2019 0:16:58;149;16;3568;;;;;;1336,497668;531,189863;485,647662
Athens;29/5/2019 0:17:00;149;17;3569;;;;;;1336,478424;313,263282;300,518271
Athens;29/5/2019 0:17:02;149;18;3570;;;;;;1336,459200;137,447026;157,260911
Athens;29/5/2019 0:17:04;149;19;3571;;;;;;1336,439995;27,986623;43,645816
Athens;29/5/2019 0:17:05;149;20;3572;;;;;;1336,420808;0,000000;0,000000
Athens;29/5/2019 0:17:07;149;21;3573;;;;;;1336,401640;0,000000;0,000000
Athens;29/5/2019 0:17:09;149;22;3574;;;;;;1336,382491;0,000000;0,000000
Athens;29/5/2019 0:17:11;149;23;3575;;;;;;1336,363360;0,000000;0,000000
Athens;29/5/2019 0:17:12;149;24;3576;1:00 am;22,22222222;0,25;0,89408;WNW;1336,344249;0,000000;0,000000
Athens;30/5/2019 0:14:55;150;1;3577;;;;;;1336,325156;0,000000;0,000000
Athens;30/5/2019 0:17:27;150;2;3578;3:00 am;20,55555556;0,18;1,78816;NW;1336,306083;0,000000;0,000000
Athens;30/5/2019 0:19:28;150;3;3579;4:00 am;18,33333333;0;1,78816;NW;1336,287028;0,000000;0,000000
Athens;30/5/2019 0:19:30;150;4;3580;5:00 am;17,77777778;0;1,34112;NW;1336,267992;0,000000;0,000000
Athens;30/5/2019 0:19:32;150;5;3581;6:00 am;17,77777778;0;1,34112;NW;1336,248975;0,000000;0,000000
Athens;30/5/2019 0:19:35;150;6;3582;7:00 am;18,33333333;0;1,34112;NW;1336,229977;49,550165;70,155635
Athens;30/5/2019 0:19:36;150;7;3583;8:00 am;21,11111111;0;0,89408;WNW;1336,210998;178,130713;193,031006
Athens;30/5/2019 0:19:38;150;8;3584;9:00 am;23,33333333;0;0,89408;W;1336,192037;368,133558;342,080115
Athens;30/5/2019 0:19:40;150;9;3585;10:00 am;25,55555556;0;1,34112;W;1336,173096;591,481008;549,605117
Athens;30/5/2019 0:19:42;150;10;3586;11:00 am;27,22222222;0;2,2352;WSW;1336,154173;808,592231;786,929213
Athens;30/5/2019 0:19:44;150;11;3587;12:00 pm;28,33333333;0;3,12928;SW;1336,135270;977,608208;975,154162
Athens;30/5/2019 0:19:46;150;12;3588;1:00 pm;29,44444444;0;3,57632;SW;1336,116386;1064,494613;1072,779776
Athens;30/5/2019 0:19:48;150;13;3589;2:00 pm;30;0,01;4,4704;SW;1336,097520;1051,391621;1057,951457
Athens;30/5/2019 0:19:50;150;14;3590;3:00 pm;30,55555556;0,02;4,91744;WSW;1336,078674;941,026214;934,018426
Athens;30/5/2019 0:19:52;150;15;3591;4:00 pm;30,55555556;0,03;5,36448;SW;1336,059846;756,030894;728,674147
Athens;30/5/2019 0:19:54;150;16;3592;5:00 pm;30,55555556;0,06;5,36448;SW;1336,041037;533,348745;486,907585
Athens;30/5/2019 0:19:56;150;17;3593;6:00 pm;29,44444444;0,09;5,36448;SW;1336,022248;315,192670;302,754774
Athens;30/5/2019 0:19:58;150;18;3594;7:00 pm;28,33333333;0,05;4,02336;SW;1336,003477;138,923177;159,054225
Athens;30/5/2019 0:20:00;150;19;3595;8:00 pm;27,22222222;0,01;3,12928;SW;1335,984726;28,723293;44,821709
Athens;30/5/2019 0:20:01;150;20;3596;9:00 pm;25,55555556;0;2,2352;SW;1335,965994;0,000000;0,000000
Athens;30/5/2019 0:20:03;150;21;3597;10:00 pm;23,88888889;0;1,78816;WSW;1335,947280;0,000000;0,000000
Athens;30/5/2019 0:20:05;150;22;3598;11:00 pm;22,77777778;0;1,34112;WNW;1335,928586;0,000000;0,000000
Athens;30/5/2019 0:20:07;150;23;3599;;;;;;1335,909911;0,000000;0,000000
Athens;30/5/2019 0:20:08;150;24;3600;1:00 am;23,33333333;0,25;0,89408;NNW;1335,891254;0,000000;0,000000
Athens;31/5/2019 0:14:56;151;1;3601;2:00 am;22,22222222;0,21;0,89408;NW;1335,872617;0,000000;0,000000
Athens;31/5/2019 0:14:58;151;2;3602;3:00 am;21,66666667;0,18;0,89408;NW;1335,853999;0,000000;0,000000
Athens;31/5/2019 0:15:00;151;3;3603;4:00 am;19,44444444;0;0,89408;NNW;1335,835401;0,000000;0,000000
Athens;31/5/2019 0:15:02;151;4;3604;5:00 am;18,88888889;0;0,89408;NNW;1335,816821;0,000000;0,000000
Athens;31/5/2019 0:15:04;151;5;3605;6:00 am;18,33333333;0;0,89408;NNW;1335,798260;0,000000;0,000000
Athens;31/5/2019 0:15:06;151;6;3606;7:00 am;18,88888889;0;0,89408;NNW;1335,779719;50,135472;71,057662
Athens;31/5/2019 0:15:08;151;7;3607;8:00 am;21,66666667;0,01;0,44704;NW;1335,761197;178,990241;194,298436
Athens;31/5/2019 0:15:09;151;8;3608;9:00 am;24,44444444;0,01;0,44704;NW;1335,742693;369,153487;343,658192
Athens;31/5/2019 0:15:11;151;9;3609;10:00 am;26,66666667;0;0,89408;SW;1335,724209;592,595696;549,728328
Athens;31/5/2019 0:15:13;151;10;3610;11:00 am;28,33333333;0;1,78816;SSW;1335,705745;809,795050;786,977455
Athens;31/5/2019 0:15:15;151;11;3611;12:00 pm;28,88888889;0;2,68224;SSW;1335,687299;978,940809;975,226888
Athens;31/5/2019 0:15:17;151;12;3612;1:00 pm;29,44444444;0,06;3,12928;SSW;1335,668873;1066,018431;1073,011089
Athens;31/5/2019 0:15:19;151;13;3613;2:00 pm;29,44444444;0,23;4,02336;SW;1335,650465;1053,150466;1058,458649
Athens;31/5/2019 0:15:21;151;14;3614;3:00 pm;29,44444444;0,21;4,02336;SW;1335,632077;943,011463;934,853444
Athens;31/5/2019 0:15:22;151;15;3615;4:00 pm;29,44444444;0,23;4,02336;SSW;1335,613709;758,160173;729,792171
Athens;31/5/2019 0:15:24;151;16;3616;5:00 pm;28,88888889;0,23;3,57632;SSW;1335,595359;535,465416;488,162305
Athens;31/5/2019 0:15:26;151;17;3617;6:00 pm;28,33333333;0,2;3,57632;S;1335,577029;317,087745;304,936796
Athens;31/5/2019 0:15:28;151;18;3618;7:00 pm;27,22222222;0,16;3,12928;SSW;1335,558718;140,375102;160,809328
Athens;31/5/2019 0:15:31;151;19;3619;8:00 pm;26,11111111;0,03;2,2352;SSW;1335,540426;29,465254;45,988745
Athens;31/5/2019 0:15:33;151;20;3620;9:00 pm;25;0,01;1,34112;SSW;1335,522153;0,000000;0,000000
Athens;31/5/2019 0:15:35;151;21;3621;10:00 pm;23,88888889;0,01;1,34112;N;1335,503900;0,000000;0,000000
Athens;31/5/2019 0:15:37;151;22;3622;11:00 pm;22,22222222;0;0,89408;N;1335,485666;0,000000;0,000000
Athens;31/5/2019 0:15:39;151;23;3623;;;;;;1335,467451;0,000000;0,000000
Athens;31/5/2019 0:15:41;151;24;3624;1:00 am;22,22222222;0,42;1,78816;NNW;1335,449256;0,000000;0,000000
Athens;1/6/2019 0:14:56;152;1;3625;2:00 am;20,55555556;0,37;1,78816;NNW;1335,431080;0,000000;0,000000
Athens;1/6/2019 0:14:57;152;2;3626;3:00 am;19,44444444;0,29;1,34112;NNW;1335,412923;0,000000;0,000000
Athens;1/6/2019 0:14:59;152;3;3627;4:00 am;17,77777778;0,03;1,34112;N;1335,394786;0,000000;0,000000
Athens;1/6/2019 0:15:00;152;4;3628;5:00 am;17,22222222;0,04;1,78816;N;1335,376668;0,000000;0,000000
Athens;1/6/2019 0:15:02;152;5;3629;6:00 am;17,22222222;0,06;1,34112;N;1335,358569;0,000000;0,000000
Athens;1/6/2019 0:15:03;152;6;3630;7:00 am;17,77777778;0,1;1,34112;NNW;1335,340490;50,679481;71,904517
Athens;1/6/2019 0:15:05;152;7;3631;8:00 am;20;0,13;1,34112;NNW;1335,322430;179,780483;195,486311
Athens;1/6/2019 0:15:06;152;8;3632;9:00 am;22,22222222;0,14;0,89408;N;1335,304390;370,084539;345,137328
Athens;1/6/2019 0:15:08;152;9;3633;10:00 am;23,88888889;0,22;0,89408;N;1335,286369;593,611758;549,789814
Athens;1/6/2019 0:15:09;152;10;3634;11:00 am;25,55555556;0,25;2,2352;S;1335,268367;810,898796;786,969777
Athens;1/6/2019 0:15:10;152;11;3635;12:00 pm;26,11111111;0,28;2,68224;S;1335,250384;980,181032;975,255841
Athens;1/6/2019 0:15:12;152;12;3636;1:00 pm;26,66666667;0,37;3,12928;S;1335,232422;939,630769;943,989802
Athens;1/6/2019 0:15:13;152;13;3637;2:00 pm;26,66666667;0,53;4,02336;S;1335,214478;928,449248;931,375913
Athens;1/6/2019 0:15:15;152;14;3638;3:00 pm;26,66666667;0,56;4,4704;S;1335,196554;831,157444;822,455034
Athens;1/6/2019 0:15:16;152;15;3639;4:00 pm;26,11111111;0,56;4,91744;S;1335,178649;668,018674;642,003665
Athens;1/6/2019 0:15:17;152;16;3640;5:00 pm;26,11111111;0,56;4,91744;S;1335,160764;472,278676;430,475669
Athens;1/6/2019 0:15:19;152;17;3641;6:00 pm;25,55555556;0,55;4,91744;SSE;1335,142899;282,302711;271,417927
Athens;1/6/2019 0:15:20;152;18;3642;7:00 pm;24,44444444;0,54;4,02336;S;1335,125052;133,248031;147,560531
Athens;1/6/2019 0:15:22;152;19;3643;8:00 pm;23,33333333;0,53;3,12928;S;1335,107226;48,854660;53,453539
Athens;1/6/2019 0:15:23;152;20;3644;9:00 pm;22,77777778;0,59;1,78816;S;1335,089419;0,000000;0,000000
Athens;1/6/2019 0:15:25;152;21;3645;10:00 pm;21,66666667;0,56;1,34112;SE;1335,071631;0,000000;0,000000
Athens;1/6/2019 0:15:26;152;22;3646;11:00 pm;20,55555556;0,54;0,89408;NNE;1335,053863;0,000000;0,000000
Athens;1/6/2019 0:15:28;152;23;3647;;;;;;1335,036114;0,000000;0,000000
Athens;1/6/2019 0:15:29;152;24;3648;1:00 am;21,11111111;0,26;1,78816;N;1335,018385;0,000000;0,000000
Athens;2/6/2019 0:14:57;153;1;3649;2:00 am;20;0,18;1,78816;NNW;1335,000675;0,000000;0,000000
Athens;2/6/2019 0:14:58;153;2;3650;3:00 am;19,44444444;0,05;1,78816;NNW;1334,982985;0,000000;0,000000
Athens;2/6/2019 0:15:00;153;3;3651;4:00 am;17,77777778;0,29;0,89408;N;1334,965315;0,000000;0,000000
Athens;2/6/2019 0:15:02;153;4;3652;5:00 am;17,22222222;0,22;0,89408;N;1334,947664;0,000000;0,000000
Athens;2/6/2019 0:15:04;153;5;3653;6:00 am;16,66666667;0,22;0,89408;N;1334,930032;0,000000;0,000000
Athens;2/6/2019 0:15:06;153;6;3654;7:00 am;17,22222222;0,15;0,44704;N;1334,912421;51,181870;72,695546
Athens;2/6/2019 0:15:08;153;7;3655;8:00 am;19,44444444;0,13;0,44704;N;1334,894828;180,501630;196,594311
Athens;2/6/2019 0:15:10;153;8;3656;9:00 am;21,66666667;0,1;0,44704;ESE;1334,877256;370,927448;346,517529
Athens;2/6/2019 0:15:12;153;9;3657;10:00 am;23,33333333;0,07;0,89408;SE;1334,859703;594,530379;549,791408
Athens;2/6/2019 0:15:13;153;10;3658;11:00 am;24,44444444;0,15;2,2352;S;1334,842170;811,904910;786,908325
Athens;2/6/2019 0:15:15;153;11;3659;12:00 pm;25,55555556;0,13;3,12928;S;1334,824656;981,330314;975,243178
Athens;2/6/2019 0:15:17;153;12;3660;1:00 pm;25,55555556;0,08;4,02336;S;1334,807162;1068,822435;1073,387319
Athens;2/6/2019 0:15:19;153;13;3661;2:00 pm;25,55555556;0,04;4,4704;S;1334,789687;1056,459515;1059,424046
Athens;2/6/2019 0:15:21;153;14;3662;3:00 pm;26,11111111;0,01;4,91744;SSW;1334,772233;946,804729;936,498768
Athens;2/6/2019 0:15:23;153;15;3663;4:00 pm;25,55555556;0,01;5,36448;S;1334,754798;762,266947;732,012695
Athens;2/6/2019 0:15:25;153;16;3664;5:00 pm;25;0,03;5,36448;S;1334,737382;539,568421;490,654420
Athens;2/6/2019 0:15:27;153;17;3665;6:00 pm;24,44444444;0,08;4,91744;S;1334,719986;320,770198;309,131645
Athens;2/6/2019 0:15:29;153;18;3666;7:00 pm;23,88888889;0,03;3,57632;SSW;1334,702610;143,201365;164,198643
Athens;2/6/2019 0:15:31;153;19;3667;8:00 pm;23,33333333;0,02;2,68224;SSW;1334,685254;30,956581;48,286623
Athens;2/6/2019 0:15:33;153;20;3668;9:00 pm;22,22222222;0,02;1,78816;WSW;1334,667918;0,000000;0,000000
Athens;2/6/2019 0:15:35;153;21;3669;10:00 pm;21,66666667;0,01;1,34112;WNW;1334,650601;0,000000;0,000000
Athens;2/6/2019 0:15:37;153;22;3670;11:00 pm;20,55555556;0,01;1,78816;NW;1334,633303;0,000000;0,000000
Athens;2/6/2019 0:15:39;153;23;3671;;;;;;1334,616026;0,000000;0,000000
;2/6/2019 0:15:39;153;24;3672;;;;;;1334,598768;0,000000;0,000000
;3/6/2019 0:15:39;154;1;3673;;;;;;1334,581530;0,000000;0,000000
;3/6/2019 0:15:39;154;2;3674;;;;;;1334,564312;0,000000;0,000000
;3/6/2019 0:15:39;154;3;3675;;;;;;1334,547114;0,000000;0,000000
;3/6/2019 0:15:39;154;4;3676;;;;;;1334,529935;0,000000;0,000000
;3/6/2019 0:15:39;154;5;3677;;;;;;1334,512776;0,000000;0,000000
;3/6/2019 0:15:39;154;6;3678;;;;;;1334,495637;51,642386;73,430180
;3/6/2019 0:15:39;154;7;3679;;;;;;1334,478518;181,153944;197,622201
;3/6/2019 0:15:39;154;8;3680;;;;;;1334,461419;371,683007;347,798876
;3/6/2019 0:15:39;154;9;3681;;;;;;1334,444339;595,352786;549,734950
;3/6/2019 0:15:39;154;10;3682;;;;;;1334,427280;812,814854;786,795230
;3/6/2019 0:15:39;154;11;3683;;;;;;1334,410240;982,390088;975,191017
;3/6/2019 0:15:39;154;12;3684;;;;;;1334,393220;1070,104935;1073,535893
;3/6/2019 0:15:39;154;13;3685;;;;;;1334,376219;1058,011055;1059,884809
;3/6/2019 0:15:39;154;14;3686;;;;;;1334,359239;948,612893;937,310299
;3/6/2019 0:15:39;154;15;3687;;;;;;1334,342279;764,243425;733,115151
;3/6/2019 0:15:39;154;16;3688;;;;;;1334,325338;541,552831;491,890834
;3/6/2019 0:15:39;154;17;3689;;;;;;1334,308418;322,555150;311,141603
;3/6/2019 0:15:39;154;18;3690;;;;;;1334,291517;144,573221;165,829748
;3/6/2019 0:15:39;154;19;3691;;;;;;1334,274636;31,701792;49,412767
;3/6/2019 0:15:39;154;20;3692;;;;;;1334,257775;0,000000;0,000000
;3/6/2019 0:15:39;154;21;3693;;;;;;1334,240934;0,000000;0,000000
;3/6/2019 0:15:39;154;22;3694;;;;;;1334,224113;0,000000;0,000000
;3/6/2019 0:15:39;154;23;3695;;;;;;1334,207312;0,000000;0,000000
Athens;3/6/2019 0:15:39;154;24;3696;1:00 am;20,55555556;0,41;3,12928;WNW;1334,190531;0,000000;0,000000
Athens;4/6/2019 0:14:58;155;1;3697;2:00 am;19,44444444;0,35;2,68224;WNW;1334,173770;0,000000;0,000000
Athens;4/6/2019 0:15:00;155;2;3698;3:00 am;18,33333333;0,33;2,68224;WNW;1334,157029;0,000000;0,000000
Athens;4/6/2019 0:15:01;155;3;3699;4:00 am;17,22222222;0,29;1,78816;NW;1334,140307;0,000000;0,000000
Athens;4/6/2019 0:15:03;155;4;3700;5:00 am;16,66666667;0,18;1,34112;NW;1334,123606;0,000000;0,000000
Athens;4/6/2019 0:15:05;155;5;3701;6:00 am;15,55555556;0,2;1,34112;NW;1334,106925;0,000000;0,000000
Athens;4/6/2019 0:15:07;155;6;3702;7:00 am;16,11111111;0,3;0,89408;WNW;1334,090264;52,060843;74,107933
Athens;4/6/2019 0:15:08;155;7;3703;8:00 am;18,88888889;0,35;0,89408;WNW;1334,073623;165,706484;177,689221
Athens;4/6/2019 0:15:10;155;8;3704;9:00 am;20,55555556;0,25;1,34112;WSW;1334,057001;372,352062;348,981522
Athens;4/6/2019 0:15:12;155;9;3705;10:00 am;22,22222222;0,29;1,78816;SW;1334,040400;596,080241;549,622285
Athens;4/6/2019 0:15:13;155;10;3706;11:00 am;23,33333333;0,36;2,68224;SW;1334,023819;715,231994;691,217484
Athens;4/6/2019 0:15:15;155;11;3707;12:00 pm;24,44444444;0,38;3,57632;SW;1334,007258;865,378822;857,582096
Athens;4/6/2019 0:15:16;155;12;3708;1:00 pm;25;0,39;4,02336;SW;1333,990717;943,318956;944,771398
Athens;4/6/2019 0:15:19;155;13;3709;2:00 pm;25;0,44;4,91744;SSW;1333,974196;932,843805;932,975629
Athens;4/6/2019 0:15:20;155;14;3710;3:00 pm;25;0,45;4,91744;SSW;1333,957696;836,154657;824,894126
Athens;4/6/2019 0:15:22;155;15;3711;4:00 pm;25;0,5;5,36448;S;1333,941215;673,321019;645,051899
Athens;4/6/2019 0:15:24;155;16;3712;5:00 pm;24,44444444;0,46;5,36448;S;1333,924754;477,410753;433,662464
Athens;4/6/2019 0:15:25;155;17;3713;6:00 pm;23,88888889;0,41;4,91744;S;1333,908314;286,675345;276,370073
Athens;4/6/2019 0:15:27;155;18;3714;7:00 pm;23,33333333;0,38;4,02336;S;1333,891893;136,243664;151,312193
Athens;4/6/2019 0:15:29;155;19;3715;8:00 pm;22,77777778;0,43;3,12928;S;1333,875493;50,454574;56,057424
Athens;4/6/2019 0:15:30;155;20;3716;9:00 pm;21,66666667;0,43;1,78816;S;1333,859113;0,000000;0,000000
Athens;4/6/2019 0:15:33;155;21;3717;10:00 pm;21,11111111;0,29;1,34112;S;1333,842753;0,000000;0,000000
Athens;4/6/2019 0:15:34;155;22;3718;11:00 pm;20,55555556;0,19;1,34112;W;1333,826413;0,000000;0,000000
Athens;4/6/2019 0:15:36;155;23;3719;;;;;;1333,810093;0,000000;0,000000
Athens;4/6/2019 0:15:38;155;24;3720;1:00 am;20,55555556;0,19;1,34112;W;1333,793794;0,000000;0,000000
Athens;5/6/2019 0:14:55;156;1;3721;2:00 am;19,44444444;0,18;0;NNW;1333,777514;0,000000;0,000000
Athens;5/6/2019 0:15:26;156;2;3722;3:00 am;18,88888889;0,14;0;NW;1333,761255;0,000000;0,000000
Athens;5/6/2019 0:15:28;156;3;3723;4:00 am;17,22222222;0,1;0,89408;NNW;1333,745016;0,000000;0,000000
Athens;5/6/2019 0:15:29;156;4;3724;5:00 am;17,22222222;0,09;0,89408;NNW;1333,728797;0,000000;0,000000
Athens;5/6/2019 0:15:31;156;5;3725;6:00 am;16,66666667;0,09;0,89408;NW;1333,712598;0,000000;0,000000
Athens;5/6/2019 0:15:32;156;6;3726;7:00 am;17,77777778;0,11;0,44704;WNW;1333,696420;52,437122;74,728404
Athens;5/6/2019 0:15:34;156;7;3727;8:00 am;20;0,12;0,44704;W;1333,680262;182,253436;199,437105
Athens;5/6/2019 0:15:35;156;8;3728;9:00 am;21,66666667;0,1;0,89408;SSW;1333,664124;372,935512;350,065690
Athens;5/6/2019 0:15:37;156;9;3729;10:00 am;23,33333333;0,16;1,34112;SSW;1333,648006;596,714039;549,455256
Athens;5/6/2019 0:15:39;156;10;3730;11:00 am;24,44444444;0,18;2,68224;SSW;1333,631909;814,352137;786,422526
Athens;5/6/2019 0:15:40;156;11;3731;12:00 pm;25,55555556;0,17;3,57632;SSW;1333,615831;984,246805;974,976458
Athens;5/6/2019 0:15:41;156;12;3732;1:00 pm;26,11111111;0,21;4,02336;SSW;1333,599774;1072,436519;1073,762655
Athens;5/6/2019 0:15:43;156;13;3733;2:00 pm;26,11111111;0,27;4,91744;SSW;1333,583738;1060,911231;1060,768339
Athens;5/6/2019 0:15:44;156;14;3734;3:00 pm;26,11111111;0,33;4,91744;SSW;1333,567721;952,052337;938,913634
Athens;5/6/2019 0:15:46;156;15;3735;4:00 pm;26,11111111;0,31;4,91744;S;1333,551725;768,039745;735,303867
Athens;5/6/2019 0:15:48;156;16;3736;5:00 pm;25;0,26;4,91744;S;1333,535749;545,382441;494,341559
Athens;5/6/2019 0:15:49;156;17;3737;6:00 pm;24,44444444;0,28;4,4704;S;1333,519794;326,006299;314,979437
Athens;5/6/2019 0:15:51;156;18;3738;7:00 pm;23,88888889;0,28;3,57632;SSW;1333,503858;147,228117;168,957146
Athens;5/6/2019 0:15:53;156;19;3739;8:00 pm;23,33333333;0,36;2,68224;SSW;1333,487943;50,945871;56,871592
Athens;5/6/2019 0:15:55;156;20;3740;9:00 pm;22,77777778;0,34;1,34112;SSW;1333,472049;0,000000;0,000000
Athens;5/6/2019 0:15:56;156;21;3741;10:00 pm;21,66666667;0,22;0,89408;SSW;1333,456175;0,000000;0,000000
